year,month,day,week_day,host,requests
2015,10,30,4,as-03,369800
2015,10,30,4,as-04,370111
2015,10,31,5,as-01,207667
2015,10,31,5,as-02,208155
2015,10,31,5,as-03,207997
2015,10,31,5,as-04,208332
2015,11,1,6,as-01,149899
2015,11,1,6,as-02,150179
2015,11,1,6,as-03,149857
2015,11,1,6,as-04,150140
2015,11,2,0,as-01,387523
2015,11,2,0,as-02,386953
2015,11,2,0,as-03,389772
2015,11,2,0,as-04,388203
2015,11,3,1,as-01,376400
2015,11,3,1,as-02,375632
2015,11,3,1,as-03,377565
2015,11,3,1,as-04,377164
2015,11,4,2,as-01,380114
2015,11,4,2,as-02,380104
2015,11,4,2,as-03,395031
2015,11,4,2,as-04,394201
2015,11,5,3,as-01,370155
2015,11,5,3,as-02,370558
2015,11,5,3,as-03,390427
2015,11,5,3,as-04,389854
2015,11,6,4,as-01,372624
2015,11,6,4,as-02,373496
2015,11,6,4,as-03,417572
2015,11,6,4,as-04,416511
2015,11,7,5,as-01,207702
2015,11,7,5,as-02,208439
2015,11,7,5,as-03,265132
2015,11,7,5,as-04,264512
2015,11,8,6,as-01,147590
2015,11,8,6,as-02,147914
2015,11,8,6,as-03,196312
2015,11,8,6,as-04,196357
2015,11,9,0,as-01,394514
2015,11,9,0,as-02,394974
2015,11,9,0,as-03,489667
2015,11,9,0,as-04,488735
2015,11,10,1,as-01,387263
2015,11,10,1,as-02,388442
2015,11,10,1,as-03,543959
2015,11,10,1,as-04,544133
2015,11,11,2,as-01,411189
2015,11,11,2,as-02,410042
2015,11,11,2,as-03,585875
2015,11,11,2,as-04,585842
2015,11,12,3,as-01,419622
2015,11,12,3,as-02,419245
2015,11,12,3,as-03,700313
2015,11,12,3,as-04,699796
2015,11,13,4,as-01,415764
2015,11,13,4,as-02,416330
2015,11,13,4,as-03,738161
2015,11,13,4,as-04,738736
2015,11,14,5,as-01,237141
2015,11,14,5,as-02,236928
2015,11,14,5,as-03,587940
2015,11,14,5,as-04,586627
2015,11,15,6,as-01,166996
2015,11,15,6,as-02,167348
2015,11,15,6,as-03,462377
2015,11,15,6,as-04,461396
2015,11,16,0,as-01,415418
2015,11,16,0,as-02,415429
2015,11,16,0,as-03,688263
2015,11,16,0,as-04,685607
2015,11,17,1,as-01,405759
2015,11,17,1,as-02,407022
2015,11,17,1,as-03,681081
2015,11,17,1,as-04,681323
2015,11,18,2,as-01,392079
2015,11,18,2,as-02,391218
2015,11,18,2,as-03,703904
2015,11,18,2,as-04,704572
2015,11,19,3,as-01,389922
2015,11,19,3,as-02,390411
2015,11,19,3,as-03,710471
2015,11,19,3,as-04,711790
2015,11,20,4,as-01,412846
2015,11,20,4,as-02,413730
2015,11,20,4,as-03,860756
2015,11,20,4,as-04,861055
2015,11,21,5,as-01,242813
2015,11,21,5,as-02,241950
2015,11,21,5,as-03,742125
2015,11,21,5,as-04,743506
2015,11,22,6,as-01,170969
2015,11,22,6,as-02,171293
2015,11,22,6,as-03,558361
2015,11,22,6,as-04,557862
2015,11,23,0,as-01,436574
2015,11,23,0,as-02,437323
2015,11,23,0,as-03,870038
2015,11,23,0,as-04,868659
2015,11,24,1,as-01,580712
2015,11,24,1,as-02,580983
2015,11,24,1,as-03,852278
2015,11,24,1,as-04,852061
2015,11,25,2,as-01,866899
2015,11,25,2,as-02,866536
2015,11,25,2,as-03,868325
2015,11,25,2,as-04,867956
2015,11,26,3,as-01,930451
2015,11,26,3,as-02,929382
2015,11,26,3,as-03,931628
2015,11,26,3,as-04,930919
2015,11,27,4,as-01,1084790
2015,11,27,4,as-02,1085156
2015,11,27,4,as-03,1085834
2015,11,27,4,as-04,1086971
2015,11,28,5,as-01,946196
2015,11,28,5,as-02,948055
2015,11,28,5,as-03,946620
2015,11,28,5,as-04,948159
2015,11,29,6,as-01,729420
2015,11,29,6,as-02,729695
2015,11,29,6,as-03,729250
2015,11,29,6,as-04,730046
2015,11,30,0,as-01,1076869
2015,11,30,0,as-02,1078341
2015,11,30,0,as-03,1079279
2015,11,30,0,as-04,1079164
2015,12,1,1,as-01,1138858
2015,12,1,1,as-02,1137766
2015,12,1,1,as-03,1140584
2015,12,1,1,as-04,1138797
2015,12,2,2,as-01,1200867
2015,12,2,2,as-02,1198886
2015,12,2,2,as-03,1201725
2015,12,2,2,as-04,1200469
2015,12,3,3,as-01,1212022
2015,12,3,3,as-02,1210941
2015,12,3,3,as-03,1212797
2015,12,3,3,as-04,1212766
2015,12,4,4,as-01,1301557
2015,12,4,4,as-02,1300209
2015,12,4,4,as-03,1302379
2015,12,4,4,as-04,1302840
2015,12,5,5,as-01,1132124
2015,12,5,5,as-02,1131418
2015,12,5,5,as-03,1132726
2015,12,5,5,as-04,1131203
2015,12,6,6,as-01,883854
2015,12,6,6,as-02,883617
2015,12,6,6,as-03,883764
2015,12,6,6,as-04,883744
2015,12,7,0,as-01,1227715
2015,12,7,0,as-02,1227502
2015,12,7,0,as-03,1229121
2015,12,7,0,as-04,1229402
2015,12,8,1,as-01,1157423
2015,12,8,1,as-02,1158207
2015,12,8,1,as-03,1158819
2015,12,8,1,as-04,1159464
2015,12,9,2,as-01,1226099
2015,12,9,2,as-02,1226219
2015,12,9,2,as-03,1226196
2015,12,9,2,as-04,1228774
2015,12,10,3,as-01,1223201
2015,12,10,3,as-02,1223277
2015,12,10,3,as-03,1224281
2015,12,10,3,as-04,1224414
2015,12,11,4,as-01,1278286
2015,12,11,4,as-02,1279859
2015,12,11,4,as-03,1280964
2015,12,11,4,as-04,1279495
2015,12,12,5,as-01,1103192
2015,12,12,5,as-02,1101338
2015,12,12,5,as-03,1103450
2015,12,12,5,as-04,1101329
2015,12,13,6,as-01,862605
2015,12,13,6,as-02,862801
2015,12,13,6,as-03,862934
2015,12,13,6,as-04,862550
2015,12,14,0,as-01,1199699
2015,12,14,0,as-02,1199032
2015,12,14,0,as-03,1200668
2015,12,14,0,as-04,1201018
2015,12,15,1,as-01,1195889
2015,12,15,1,as-02,1196438
2015,12,15,1,as-03,1197858
2015,12,15,1,as-04,1197458
2015,12,16,2,as-01,1261237
2015,12,16,2,as-02,1259824
2015,12,16,2,as-03,1262900
2015,12,16,2,as-04,1260894
2015,12,17,3,as-01,1263367
2015,12,17,3,as-02,1262500
2015,12,17,3,as-03,1263964
2015,12,17,3,as-04,1264644
2015,12,18,4,as-01,1396190
2015,12,18,4,as-02,1396598
2015,12,18,4,as-03,1397574
2015,12,18,4,as-04,1397922
2015,12,19,5,as-01,1300001
2015,12,19,5,as-02,1298955
2015,12,19,5,as-03,1299237
2015,12,19,5,as-04,1300228
2015,12,20,6,as-01,975926
2015,12,20,6,as-02,976147
2015,12,20,6,as-03,976389
2015,12,20,6,as-04,975937
2015,12,21,0,as-01,1319533
2015,12,21,0,as-02,1318391
2015,12,21,0,as-03,1320199
2015,12,21,0,as-04,1320764
2015,12,22,1,as-01,1341577
2015,12,22,1,as-02,1340598
2015,12,22,1,as-03,1343053
2015,12,22,1,as-04,1341847
2015,12,23,2,as-01,1443573
2015,12,23,2,as-02,1444496
2015,12,23,2,as-03,1445035
2015,12,23,2,as-04,1445435
2015,12,24,3,as-01,1298584
2015,12,24,3,as-02,1297032
2015,12,24,3,as-03,1298614
2015,12,24,3,as-04,1298064
2015,12,25,4,as-01,1007387
2015,12,25,4,as-02,1006460
2015,12,25,4,as-03,1007402
2015,12,25,4,as-04,1006442
2015,12,26,5,as-01,1099444
2015,12,26,5,as-02,1098706
2015,12,26,5,as-03,1099359
2015,12,26,5,as-04,1098797
2015,12,27,6,as-01,1081790
2015,12,27,6,as-02,1082295
2015,12,27,6,as-03,1081658
2015,12,27,6,as-04,1082410
2015,12,28,0,as-01,1312495
2015,12,28,0,as-02,1312884
2015,12,28,0,as-03,1313270
2015,12,28,0,as-04,1314813
2015,12,29,1,as-01,1274205
2015,12,29,1,as-02,1275844
2015,12,29,1,as-03,1275579
2015,12,29,1,as-04,1276634
2015,12,30,2,as-01,1278529
2015,12,30,2,as-02,1279017
2015,12,30,2,as-03,1280162
2015,12,30,2,as-04,1279394
2015,12,31,3,as-01,1189014
2015,12,31,3,as-02,1189648
2015,12,31,3,as-03,1189105
2015,12,31,3,as-04,1190105
2016,1,1,4,as-01,1051921
2016,1,1,4,as-02,1052378
2016,1,1,4,as-03,1052309
2016,1,1,4,as-04,1052239
2016,1,2,5,as-01,1112086
2016,1,2,5,as-02,1111955
2016,1,2,5,as-03,1111863
2016,1,2,5,as-04,1112220
2016,1,3,6,as-01,944471
2016,1,3,6,as-02,944441
2016,1,3,6,as-03,944680
2016,1,3,6,as-04,944396
2016,1,4,0,as-01,1194679
2016,1,4,0,as-02,1195362
2016,1,4,0,as-03,1196376
2016,1,4,0,as-04,1196593
2016,1,5,1,as-01,1156827
2016,1,5,1,as-02,1154927
2016,1,5,1,as-03,1156735
2016,1,5,1,as-04,1157779
2016,1,6,2,as-01,1107415
2016,1,6,2,as-02,1107153
2016,1,6,2,as-03,1107785
2016,1,6,2,as-04,1109390
2016,1,7,3,as-01,1149043
2016,1,7,3,as-02,1150377
2016,1,7,3,as-03,1151812
2016,1,7,3,as-04,1149762
2016,1,8,4,as-01,1175023
2016,1,8,4,as-02,1178599
2016,1,8,4,as-03,1178596
2016,1,8,4,as-04,1178313
2016,1,9,5,as-01,1048044
2016,1,9,5,as-02,1049181
2016,1,9,5,as-03,1048360
2016,1,9,5,as-04,1049370
2016,1,10,6,as-01,830674
2016,1,10,6,as-02,830876
2016,1,10,6,as-03,830588
2016,1,10,6,as-04,831096
2016,1,11,0,as-01,1161681
2016,1,11,0,as-02,1162746
2016,1,11,0,as-03,1164743
2016,1,11,0,as-04,1164996
2016,1,12,1,as-01,1134616
2016,1,12,1,as-02,1135884
2016,1,12,1,as-03,1136788
2016,1,12,1,as-04,1136291
2016,1,13,2,as-01,1151845
2016,1,13,2,as-02,1151603
2016,1,13,2,as-03,1151871
2016,1,13,2,as-04,1153990
2016,1,14,3,as-01,1117884
2016,1,14,3,as-02,1117618
2016,1,14,3,as-03,1117664
2016,1,14,3,as-04,1120300
2016,1,15,4,as-01,1178404
2016,1,15,4,as-02,1178396
2016,1,15,4,as-03,1179969
2016,1,15,4,as-04,1179068
2016,1,16,5,as-01,1017864
2016,1,16,5,as-02,1017658
2016,1,16,5,as-03,1017957
2016,1,16,5,as-04,1018020
2016,1,17,6,as-01,806954
2016,1,17,6,as-02,806296
2016,1,17,6,as-03,806948
2016,1,17,6,as-04,806279
2016,1,18,0,as-01,1121338
2016,1,18,0,as-02,1122898
2016,1,18,0,as-03,1122711
2016,1,18,0,as-04,1124421
2016,1,19,1,as-01,1085745
2016,1,19,1,as-02,1084858
2016,1,19,1,as-03,1086738
2016,1,19,1,as-04,1086356
2016,1,20,2,as-01,1122742
2016,1,20,2,as-02,1125071
2016,1,20,2,as-03,1124718
2016,1,20,2,as-04,1125487
2016,1,21,3,as-01,1123299
2016,1,21,3,as-02,1125628
2016,1,21,3,as-03,1124894
2016,1,21,3,as-04,1127120
2016,1,22,4,as-01,1216159
2016,1,22,4,as-02,1215342
2016,1,22,4,as-03,1217295
2016,1,22,4,as-04,1216358
2016,1,23,5,as-01,1052704
2016,1,23,5,as-02,1053247
2016,1,23,5,as-03,1052674
2016,1,23,5,as-04,1053517
2016,1,24,6,as-01,853974
2016,1,24,6,as-02,854734
2016,1,24,6,as-03,854138
2016,1,24,6,as-04,854625
2016,1,25,0,as-01,1187539
2016,1,25,0,as-02,1187523
2016,1,25,0,as-03,1188331
2016,1,25,0,as-04,1189570
2016,1,26,1,as-01,1150094
2016,1,26,1,as-02,1152608
2016,1,26,1,as-03,1151915
2016,1,26,1,as-04,1153417
2016,1,27,2,as-01,1170970
2016,1,27,2,as-02,1169435
2016,1,27,2,as-03,1172730
2016,1,27,2,as-04,1170852
2016,1,28,3,as-01,1139852
2016,1,28,3,as-02,1139543
2016,1,28,3,as-03,1180182
2016,1,28,3,as-04,1181256
2016,1,29,4,as-01,1258411
2016,1,29,4,as-02,1259925
2016,1,29,4,as-03,1244423
2016,1,29,4,as-04,1242255
2016,1,30,5,as-01,1117451
2016,1,30,5,as-02,1117745
2016,1,30,5,as-03,1117828
2016,1,30,5,as-04,1117846
2016,1,31,6,as-01,837532
2016,1,31,6,as-02,836261
2016,1,31,6,as-03,836863
2016,1,31,6,as-04,837101
2016,2,1,0,as-01,1211075
2016,2,1,0,as-02,1211922
2016,2,1,0,as-03,1213000
2016,2,1,0,as-04,1213581
2016,2,2,1,as-01,1170634
2016,2,2,1,as-02,1170794
2016,2,2,1,as-03,1172437
2016,2,2,1,as-04,1171854
2016,2,3,2,as-01,1165916
2016,2,3,2,as-02,1165692
2016,2,3,2,as-03,1167380
2016,2,3,2,as-04,1167226
2016,2,4,3,as-01,1160669
2016,2,4,3,as-02,1159127
2016,2,4,3,as-03,1172983
2016,2,4,3,as-04,1175006
2016,2,5,4,as-01,1256429
2016,2,5,4,as-02,1256245
2016,2,5,4,as-03,1277701
2016,2,5,4,as-04,1278208
2016,2,6,5,as-01,1114969
2016,2,6,5,as-02,1113419
2016,2,6,5,as-03,1133851
2016,2,6,5,as-04,1132650
2016,2,7,6,as-01,839506
2016,2,7,6,as-02,838454
2016,2,7,6,as-03,858049
2016,2,7,6,as-04,855739
2016,2,8,0,as-01,1175375
2016,2,8,0,as-02,1176959
2016,2,8,0,as-03,1244682
2016,2,8,0,as-04,1246814
2016,2,9,1,as-01,1151179
2016,2,9,1,as-02,1150287
2016,2,9,1,as-03,1253355
2016,2,9,1,as-04,1254060
2016,2,10,2,as-01,1183333
2016,2,10,2,as-02,1183258
2016,2,10,2,as-03,1269619
2016,2,10,2,as-04,1270177
2016,2,11,3,as-01,1202118
2016,2,11,3,as-02,1201480
2016,2,11,3,as-03,1284510
2016,2,11,3,as-04,1285194
2016,2,12,4,as-01,1251752
2016,2,12,4,as-02,1252686
2016,2,12,4,as-03,1335471
2016,2,12,4,as-04,1334902
2016,2,13,5,as-01,1080981
2016,2,13,5,as-02,1080829
2016,2,13,5,as-03,1156897
2016,2,13,5,as-04,1156884
2016,2,14,6,as-01,854702
2016,2,14,6,as-02,855160
2016,2,14,6,as-03,925977
2016,2,14,6,as-04,928946
2016,2,15,0,as-01,1214999
2016,2,15,0,as-02,1213870
2016,2,15,0,as-03,1246958
2016,2,15,0,as-04,1247349
2016,2,16,1,as-01,1187169
2016,2,16,1,as-02,1187039
2016,2,16,1,as-03,1188301
2016,2,16,1,as-04,1188532
2016,2,17,2,as-01,1206757
2016,2,17,2,as-02,1206696
2016,2,17,2,as-03,1207494
2016,2,17,2,as-04,1208613
2016,2,18,3,as-01,1214011
2016,2,18,3,as-02,1214745
2016,2,18,3,as-03,1215453
2016,2,18,3,as-04,1215933
2016,2,19,4,as-01,1257166
2016,2,19,4,as-02,1255945
2016,2,19,4,as-03,1257927
2016,2,19,4,as-04,1257540
2016,2,20,5,as-01,1107609
2016,2,20,5,as-02,1108383
2016,2,20,5,as-03,1107980
2016,2,20,5,as-04,1108326
2016,2,21,6,as-01,966073
2016,2,21,6,as-02,967153
2016,2,21,6,as-03,966010
2016,2,21,6,as-04,967182
2016,2,22,0,as-01,1236061
2016,2,22,0,as-02,1236426
2016,2,22,0,as-03,1237888
2016,2,22,0,as-04,1237813
2016,2,23,1,as-01,1179527
2016,2,23,1,as-02,1180017
2016,2,23,1,as-03,1179959
2016,2,23,1,as-04,1182298
2016,2,24,2,as-01,1203193
2016,2,24,2,as-02,1204306
2016,2,24,2,as-03,1204696
2016,2,24,2,as-04,1205401
2016,2,25,3,as-01,1218796
2016,2,25,3,as-02,1220077
2016,2,25,3,as-03,1220663
2016,2,25,3,as-04,1220778
2016,2,26,4,as-01,1315461
2016,2,26,4,as-02,1315568
2016,2,26,4,as-03,1316109
2016,2,26,4,as-04,1317857
2016,2,27,5,as-01,1169657
2016,2,27,5,as-02,1169305
2016,2,27,5,as-03,1170343
2016,2,27,5,as-04,1169453
2016,2,28,6,as-01,906268
2016,2,28,6,as-02,906155
2016,2,28,6,as-03,906288
2016,2,28,6,as-04,906281
2016,2,29,0,as-01,1259225
2016,2,29,0,as-02,1259555
2016,2,29,0,as-03,1260155
2016,2,29,0,as-04,1261333
2016,3,1,1,as-01,1234459
2016,3,1,1,as-02,1233596
2016,3,1,1,as-03,1236002
2016,3,1,1,as-04,1234687
2016,3,2,2,as-01,1232231
2016,3,2,2,as-02,1231648
2016,3,2,2,as-03,1234037
2016,3,2,2,as-04,1232472
2016,3,3,3,as-01,1258757
2016,3,3,3,as-02,1255656
2016,3,3,3,as-03,1258343
2016,3,3,3,as-04,1258624
2016,3,4,4,as-01,1303574
2016,3,4,4,as-02,1303321
2016,3,4,4,as-03,1305479
2016,3,4,4,as-04,1303856
2016,3,5,5,as-01,1142055
2016,3,5,5,as-02,1140600
2016,3,5,5,as-03,1141460
2016,3,5,5,as-04,1141688
2016,3,6,6,as-01,919621
2016,3,6,6,as-02,919772
2016,3,6,6,as-03,920037
2016,3,6,6,as-04,919296
2016,3,7,0,as-01,1248280
2016,3,7,0,as-02,1249118
2016,3,7,0,as-03,1249098
2016,3,7,0,as-04,1251138
2016,3,8,1,as-01,1226660
2016,3,8,1,as-02,1227227
2016,3,8,1,as-03,1228298
2016,3,8,1,as-04,1228178
2016,3,9,2,as-01,1226670
2016,3,9,2,as-02,1225653
2016,3,9,2,as-03,1227449
2016,3,9,2,as-04,1227683
2016,3,10,3,as-01,1261066
2016,3,10,3,as-02,1262284
2016,3,10,3,as-03,1262354
2016,3,10,3,as-04,1263665
2016,3,11,4,as-01,1300082
2016,3,11,4,as-02,1299345
2016,3,11,4,as-03,1301331
2016,3,11,4,as-04,1301319
2016,3,12,5,as-01,1148036
2016,3,12,5,as-02,1148528
2016,3,12,5,as-03,1148238
2016,3,12,5,as-04,1148978
2016,3,13,6,as-01,915605
2016,3,13,6,as-02,917354
2016,3,13,6,as-03,915927
2016,3,13,6,as-04,917051
2016,3,14,0,as-01,1234754
2016,3,14,0,as-02,1236829
2016,3,14,0,as-03,1236453
2016,3,14,0,as-04,1238132
2016,3,15,1,as-01,1193585
2016,3,15,1,as-02,1191994
2016,3,15,1,as-03,1194805
2016,3,15,1,as-04,1193434
2016,3,16,2,as-01,1206132
2016,3,16,2,as-02,1205078
2016,3,16,2,as-03,1207255
2016,3,16,2,as-04,1206447
2016,3,17,3,as-01,1221894
2016,3,17,3,as-02,1222356
2016,3,17,3,as-03,1223165
2016,3,17,3,as-04,1223722
2016,3,18,4,as-01,1303054
2016,3,18,4,as-02,1304090
2016,3,18,4,as-03,1304567
2016,3,18,4,as-04,1304912
2016,3,19,5,as-01,1184540
2016,3,19,5,as-02,1183987
2016,3,19,5,as-03,1184349
2016,3,19,5,as-04,1184610
2016,3,20,6,as-01,916746
2016,3,20,6,as-02,916669
2016,3,20,6,as-03,917441
2016,3,20,6,as-04,915914
2016,3,21,0,as-01,1231368
2016,3,21,0,as-02,1232092
2016,3,21,0,as-03,1232893
2016,3,21,0,as-04,1233662
2016,3,22,1,as-01,1263338
2016,3,22,1,as-02,1264685
2016,3,22,1,as-03,1265040
2016,3,22,1,as-04,1265374
2016,3,23,2,as-01,1456593
2016,3,23,2,as-02,1458813
2016,3,23,2,as-03,1459137
2016,3,23,2,as-04,1459033
2016,3,24,3,as-01,1422881
2016,3,24,3,as-02,1425000
2016,3,24,3,as-03,1423714
2016,3,24,3,as-04,1426483
2016,3,25,4,as-01,1261186
2016,3,25,4,as-02,1260142
2016,3,25,4,as-03,1261912
2016,3,25,4,as-04,1259578
2016,3,26,5,as-01,1347687
2016,3,26,5,as-02,1346424
2016,3,26,5,as-03,1348366
2016,3,26,5,as-04,1346361
2016,3,27,6,as-01,1062287
2016,3,27,6,as-02,1063840
2016,3,27,6,as-03,1062265
2016,3,27,6,as-04,1063845
2016,3,28,0,as-01,1112985
2016,3,28,0,as-02,1111204
2016,3,28,0,as-03,1112869
2016,3,28,0,as-04,1111204
2016,3,29,1,as-01,1353719
2016,3,29,1,as-02,1353040
2016,3,29,1,as-03,1355513
2016,3,29,1,as-04,1354178
2016,3,30,2,as-01,1308218
2016,3,30,2,as-02,1308922
2016,3,30,2,as-03,1310366
2016,3,30,2,as-04,1309965
2016,3,31,3,as-01,1295637
2016,3,31,3,as-02,1296518
2016,3,31,3,as-03,1297695
2016,3,31,3,as-04,1297916
2016,4,1,4,as-01,1354706
2016,4,1,4,as-02,1353344
2016,4,1,4,as-03,1355684
2016,4,1,4,as-04,1354501
2016,4,2,5,as-01,1199052
2016,4,2,5,as-02,1196996
2016,4,2,5,as-03,1198463
2016,4,2,5,as-04,1198053
2016,4,3,6,as-01,973554
2016,4,3,6,as-02,971448
2016,4,3,6,as-03,973240
2016,4,3,6,as-04,971709
2016,4,4,0,as-01,1261210
2016,4,4,0,as-02,1261512
2016,4,4,0,as-03,1262469
2016,4,4,0,as-04,1263154
2016,4,5,1,as-01,1221401
2016,4,5,1,as-02,1221347
2016,4,5,1,as-03,1222871
2016,4,5,1,as-04,1222846
2016,4,6,2,as-01,1278591
2016,4,6,2,as-02,1280615
2016,4,6,2,as-03,1280953
2016,4,6,2,as-04,1281126
2016,4,7,3,as-01,1235180
2016,4,7,3,as-02,1236513
2016,4,7,3,as-03,1236335
2016,4,7,3,as-04,1237986
2016,4,8,4,as-01,1285344
2016,4,8,4,as-02,1286275
2016,4,8,4,as-03,1286480
2016,4,8,4,as-04,1287954
2016,4,9,5,as-01,1173560
2016,4,9,5,as-02,1174223
2016,4,9,5,as-03,1173036
2016,4,9,5,as-04,1175101
2016,4,10,6,as-01,975686
2016,4,10,6,as-02,975667
2016,4,10,6,as-03,975215
2016,4,10,6,as-04,976107
2016,4,11,0,as-01,1263017
2016,4,11,0,as-02,1261551
2016,4,11,0,as-03,1263583
2016,4,11,0,as-04,1264513
2016,4,12,1,as-01,1221538
2016,4,12,1,as-02,1220978
2016,4,12,1,as-03,1222314
2016,4,12,1,as-04,1222553
2016,4,13,2,as-01,1223969
2016,4,13,2,as-02,1223774
2016,4,13,2,as-03,1225564
2016,4,13,2,as-04,1224808
2016,4,14,3,as-01,1237719
2016,4,14,3,as-02,1240024
2016,4,14,3,as-03,1238582
2016,4,14,3,as-04,1241517
2016,4,15,4,as-01,1318851
2016,4,15,4,as-02,1318216
2016,4,15,4,as-03,1319699
2016,4,15,4,as-04,1320325
2016,4,16,5,as-01,1183499
2016,4,16,5,as-02,1183420
2016,4,16,5,as-03,1183905
2016,4,16,5,as-04,1183586
2016,4,17,6,as-01,931195
2016,4,17,6,as-02,932378
2016,4,17,6,as-03,931450
2016,4,17,6,as-04,932117
2016,4,18,0,as-01,1292233
2016,4,18,0,as-02,1291156
2016,4,18,0,as-03,1292890
2016,4,18,0,as-04,1293553
2016,4,19,1,as-01,1250994
2016,4,19,1,as-02,1251271
2016,4,19,1,as-03,1252637
2016,4,19,1,as-04,1252322
2016,4,20,2,as-01,1288711
2016,4,20,2,as-02,1288491
2016,4,20,2,as-03,1290845
2016,4,20,2,as-04,1289348
2016,4,21,3,as-01,1271525
2016,4,21,3,as-02,1269500
2016,4,21,3,as-03,1272007
2016,4,21,3,as-04,1271009
2016,4,22,4,as-01,1337554
2016,4,22,4,as-02,1337070
2016,4,22,4,as-03,1338484
2016,4,22,4,as-04,1338484
2016,4,23,5,as-01,1183007
2016,4,23,5,as-02,1182762
2016,4,23,5,as-03,1183110
2016,4,23,5,as-04,1183039
2016,4,24,6,as-01,961187
2016,4,24,6,as-02,960385
2016,4,24,6,as-03,961005
2016,4,24,6,as-04,960561
2016,4,25,0,as-01,1276188
2016,4,25,0,as-02,1274469
2016,4,25,0,as-03,1277842
2016,4,25,0,as-04,1275572
2016,4,26,1,as-01,1244154
2016,4,26,1,as-02,1243934
2016,4,26,1,as-03,1245041
2016,4,26,1,as-04,1245961
2016,4,27,2,as-01,1273649
2016,4,27,2,as-02,1274853
2016,4,27,2,as-03,1275175
2016,4,27,2,as-04,1276025
2016,4,28,3,as-01,1279662
2016,4,28,3,as-02,1279150
2016,4,28,3,as-03,1279973
2016,4,28,3,as-04,1281529
2016,4,29,4,as-01,1369444
2016,4,29,4,as-02,1371007
2016,4,29,4,as-03,1370838
2016,4,29,4,as-04,1371904
2016,4,30,5,as-01,1220975
2016,4,30,5,as-02,1221281
2016,4,30,5,as-03,1221244
2016,4,30,5,as-04,1221480
2016,5,1,6,as-01,974161
2016,5,1,6,as-02,973782
2016,5,1,6,as-03,974468
2016,5,1,6,as-04,973501
2016,5,2,0,as-01,1305049
2016,5,2,0,as-02,1304798
2016,5,2,0,as-03,1306995
2016,5,2,0,as-04,1306150
2016,5,3,1,as-01,1296707
2016,5,3,1,as-02,1297790
2016,5,3,1,as-03,1298331
2016,5,3,1,as-04,1299173
2016,5,4,2,as-01,1434174
2016,5,4,2,as-02,1435315
2016,5,4,2,as-03,1436010
2016,5,4,2,as-04,1436068
2016,5,5,3,as-01,1267097
2016,5,5,3,as-02,1267606
2016,5,5,3,as-03,1267635
2016,5,5,3,as-04,1267316
2016,5,6,4,as-01,1452581
2016,5,6,4,as-02,1452408
2016,5,6,4,as-03,1453685
2016,5,6,4,as-04,1453820
2016,5,7,5,as-01,1324764
2016,5,7,5,as-02,1323355
2016,5,7,5,as-03,1325269
2016,5,7,5,as-04,1323299
2016,5,8,6,as-01,1201746
2016,5,8,6,as-02,1199915
2016,5,8,6,as-03,1201085
2016,5,8,6,as-04,1200522
2016,5,9,0,as-01,1319865
2016,5,9,0,as-02,1319576
2016,5,9,0,as-03,1321434
2016,5,9,0,as-04,1321028
2016,5,10,1,as-01,1274062
2016,5,10,1,as-02,1273220
2016,5,10,1,as-03,1274424
2016,5,10,1,as-04,1275663
2016,5,11,2,as-01,1281862
2016,5,11,2,as-02,1283843
2016,5,11,2,as-03,1283480
2016,5,11,2,as-04,1285233
2016,5,12,3,as-01,1294362
2016,5,12,3,as-02,1292130
2016,5,12,3,as-03,1295600
2016,5,12,3,as-04,1293700
2016,5,13,4,as-01,1425536
2016,5,13,4,as-02,1426368
2016,5,13,4,as-03,1428105
2016,5,13,4,as-04,1426499
2016,5,14,5,as-01,1331154
2016,5,14,5,as-02,1331817
2016,5,14,5,as-03,1331829
2016,5,14,5,as-04,1331758
2016,5,15,6,as-01,1116276
2016,5,15,6,as-02,1115646
2016,5,15,6,as-03,1115907
2016,5,15,6,as-04,1116056
2016,5,16,0,as-01,1086035
2016,5,16,0,as-02,1086888
2016,5,16,0,as-03,1085844
2016,5,16,0,as-04,1087272
2016,5,17,1,as-01,1325440
2016,5,17,1,as-02,1325817
2016,5,17,1,as-03,1326859
2016,5,17,1,as-04,1327095
2016,5,18,2,as-01,1306304
2016,5,18,2,as-02,1305326
2016,5,18,2,as-03,1307348
2016,5,18,2,as-04,1306943
2016,5,19,3,as-01,1269782
2016,5,19,3,as-02,1270274
2016,5,19,3,as-03,1271914
2016,5,19,3,as-04,1270935
2016,5,20,4,as-01,1367725
2016,5,20,4,as-02,1364470
2016,5,20,4,as-03,1367872
2016,5,20,4,as-04,1366889
2016,5,21,5,as-01,1227224
2016,5,21,5,as-02,1228013
2016,5,21,5,as-03,1227480
2016,5,21,5,as-04,1228318
2016,5,22,6,as-01,991009
2016,5,22,6,as-02,990723
2016,5,22,6,as-03,990772
2016,5,22,6,as-04,991060
2016,5,23,0,as-01,1274882
2016,5,23,0,as-02,1274330
2016,5,23,0,as-03,1276933
2016,5,23,0,as-04,1275314
2016,5,24,1,as-01,1260327
2016,5,24,1,as-02,1262264
2016,5,24,1,as-03,1262082
2016,5,24,1,as-04,1263573
2016,5,25,2,as-01,1328033
2016,5,25,2,as-02,1328908
2016,5,25,2,as-03,1330083
2016,5,25,2,as-04,1330086
