year,month,day,week_day,hour,requests
2019,4,20,5,6,58416
2019,4,20,5,7,85456
2019,4,20,5,8,146993
2019,4,20,5,9,246671
2019,4,20,5,10,294025
2019,4,20,5,11,321592
2019,4,20,5,12,316859
2019,4,20,5,13,302523
2019,4,20,5,14,303918
2019,4,20,5,15,307790
2019,4,20,5,16,299519
2019,4,20,5,17,283339
2019,4,20,5,18,261174
2019,4,20,5,19,232814
2019,4,20,5,20,204284
2019,4,20,5,21,178149
2019,4,20,5,22,159147
2019,4,20,5,23,131540
2019,4,21,6,0,99457
2019,4,21,6,1,85832
2019,4,21,6,2,64091
2019,4,21,6,3,49743
2019,4,21,6,4,47225
2019,4,21,6,5,50612
2019,4,21,6,6,65795
2019,4,21,6,7,66006
2019,4,21,6,8,105866
2019,4,21,6,9,166921
2019,4,21,6,10,224868
2019,4,21,6,11,262407
2019,4,21,6,12,267021
2019,4,21,6,13,251315
2019,4,21,6,14,251130
2019,4,21,6,15,336535
2019,4,21,6,16,274878
2019,4,21,6,17,268441
2019,4,21,6,18,262593
2019,4,21,6,19,242024
2019,4,21,6,20,216969
2019,4,21,6,21,186668
2019,4,21,6,22,157307
2019,4,21,6,23,123911
2019,4,22,0,0,92961
2019,4,22,0,1,76001
2019,4,22,0,2,63244
2019,4,22,0,3,59862
2019,4,22,0,4,58098
2019,4,22,0,5,58774
2019,4,22,0,6,66631
2019,4,22,0,7,85937
2019,4,22,0,8,128790
2019,4,22,0,9,190779
2019,4,22,0,10,253235
2019,4,22,0,11,288108
2019,4,22,0,12,281513
2019,4,22,0,13,269834
2019,4,22,0,14,275963
2019,4,22,0,15,282618
2019,4,22,0,16,279874
2019,4,22,0,17,265303
2019,4,22,0,18,246262
2019,4,22,0,19,218053
2019,4,22,0,20,194800
2019,4,22,0,21,157853
2019,4,22,0,22,121796
2019,4,22,0,23,85952
2019,4,23,1,0,64047
2019,4,23,1,1,52952
2019,4,23,1,2,47850
2019,4,23,1,3,46168
2019,4,23,1,4,48932
2019,4,23,1,5,60281
2019,4,23,1,6,89345
2019,4,23,1,7,135242
2019,4,23,1,8,211917
2019,4,23,1,9,270111
2019,4,23,1,10,311082
2019,4,23,1,11,321665
2019,4,23,1,12,283705
2019,4,23,1,13,299509
2019,4,23,1,14,317881
2019,4,23,1,15,318036
2019,4,23,1,16,322235
2019,4,23,1,17,312420
2019,4,23,1,18,279195
2019,4,23,1,19,227680
2019,4,23,1,20,189100
2019,4,23,1,21,151732
2019,4,23,1,22,118324
2019,4,23,1,23,87613
2019,4,24,2,0,65621
2019,4,24,2,1,55169
2019,4,24,2,2,49600
2019,4,24,2,3,49538
2019,4,24,2,4,48640
2019,4,24,2,5,58931
2019,4,24,2,6,82427
2019,4,24,2,7,128632
2019,4,24,2,8,198751
2019,4,24,2,9,258965
2019,4,24,2,10,299600
2019,4,24,2,11,307445
2019,4,24,2,12,271766
2019,4,24,2,13,279299
2019,4,24,2,14,295701
2019,4,24,2,15,303175
2019,4,24,2,16,308864
2019,4,24,2,17,293697
2019,4,24,2,18,260412
2019,4,24,2,19,217086
2019,4,24,2,20,176905
2019,4,24,2,21,144085
2019,4,24,2,22,111820
2019,4,24,2,23,83663
2019,4,25,3,0,61193
2019,4,25,3,1,50737
2019,4,25,3,2,45949
2019,4,25,3,3,44220
2019,4,25,3,4,44940
2019,4,25,3,5,54862
2019,4,25,3,6,79221
2019,4,25,3,7,124736
2019,4,25,3,8,194548
2019,4,25,3,9,250483
2019,4,25,3,10,290885
2019,4,25,3,11,305258
2019,4,25,3,12,272515
2019,4,25,3,13,282619
2019,4,25,3,14,291122
2019,4,25,3,15,294962
2019,4,25,3,16,299658
2019,4,25,3,17,294618
2019,4,25,3,18,264825
2019,4,25,3,19,222134
2019,4,25,3,20,185106
2019,4,25,3,21,148621
2019,4,25,3,22,115832
2019,4,25,3,23,86839
2019,4,26,4,0,67364
2019,4,26,4,1,54925
2019,4,26,4,2,54277
2019,4,26,4,3,52865
2019,4,26,4,4,50735
2019,4,26,4,5,58894
2019,4,26,4,6,82779
2019,4,26,4,7,125321
2019,4,26,4,8,193988
2019,4,26,4,9,253381
2019,4,26,4,10,297475
2019,4,26,4,11,311613
2019,4,26,4,12,279662
2019,4,26,4,13,290230
2019,4,26,4,14,309163
2019,4,26,4,15,313404
2019,4,26,4,16,320347
2019,4,26,4,17,312030
2019,4,26,4,18,284679
2019,4,26,4,19,248036
2019,4,26,4,20,210864
2019,4,26,4,21,171379
2019,4,26,4,22,142092
2019,4,26,4,23,113100
2019,4,27,5,0,87871
2019,4,27,5,1,69670
2019,4,27,5,2,55511
2019,4,27,5,3,50681
2019,4,27,5,4,48622
2019,4,27,5,5,51353
2019,4,27,5,6,61730
2019,4,27,5,7,85214
2019,4,27,5,8,132255
2019,4,27,5,9,197025
2019,4,27,5,10,254841
2019,4,27,5,11,279509
2019,4,27,5,12,275189
2019,4,27,5,13,269809
2019,4,27,5,14,273176
2019,4,27,5,15,274008
2019,4,27,5,16,267366
2019,4,27,5,17,254744
2019,4,27,5,18,236896
2019,4,27,5,19,215168
2019,4,27,5,20,186814
2019,4,27,5,21,157255
2019,4,27,5,22,135943
2019,4,27,5,23,113667
2019,4,28,6,0,91247
2019,4,28,6,1,73377
2019,4,28,6,2,62641
2019,4,28,6,3,56244
2019,4,28,6,4,52537
2019,4,28,6,5,52408
2019,4,28,6,6,56964
2019,4,28,6,7,69358
2019,4,28,6,8,100159
2019,4,28,6,9,141188
2019,4,28,6,10,181682
2019,4,28,6,11,208675
2019,4,28,6,12,214276
2019,4,28,6,13,208628
2019,4,28,6,14,214706
2019,4,28,6,15,219727
2019,4,28,6,16,219697
2019,4,28,6,17,216601
2019,4,28,6,18,206340
2019,4,28,6,19,189292
2019,4,28,6,20,161463
2019,4,28,6,21,129825
2019,4,28,6,22,97544
2019,4,28,6,23,71207
2019,4,29,0,0,56577
2019,4,29,0,1,52053
2019,4,29,0,2,46261
2019,4,29,0,3,43854
2019,4,29,0,4,42712
2019,4,29,0,5,54656
2019,4,29,0,6,84848
2019,4,29,0,7,143612
2019,4,29,0,8,209445
2019,4,29,0,9,253226
2019,4,29,0,10,278892
2019,4,29,0,11,283449
2019,4,29,0,12,250997
2019,4,29,0,13,261745
2019,4,29,0,14,274520
2019,4,29,0,15,282570
2019,4,29,0,16,298954
2019,4,29,0,17,293290
2019,4,29,0,18,254452
2019,4,29,0,19,204173
2019,4,29,0,20,189960
2019,4,29,0,21,130546
2019,4,29,0,22,94184
2019,4,29,0,23,66347
2019,4,30,1,0,63512
2019,4,30,1,1,49563
2019,4,30,1,2,40976
2019,4,30,1,3,39394
2019,4,30,1,4,40595
2019,4,30,1,5,50854
2019,4,30,1,6,79154
2019,4,30,1,7,135457
2019,4,30,1,8,196465
2019,4,30,1,9,240110
2019,4,30,1,10,270383
2019,4,30,1,11,276444
2019,4,30,1,12,244070
2019,4,30,1,13,259680
2019,4,30,1,14,270438
2019,4,30,1,15,277709
2019,4,30,1,16,295948
2019,4,30,1,17,294014
2019,4,30,1,18,263992
2019,4,30,1,19,216982
2019,4,30,1,20,180449
2019,4,30,1,21,142613
2019,4,30,1,22,110446
2019,4,30,1,23,82516
2019,5,1,2,0,72620
2019,5,1,2,1,56130
2019,5,1,2,2,44555
2019,5,1,2,3,41780
2019,5,1,2,4,42007
2019,5,1,2,5,45850
2019,5,1,2,6,61066
2019,5,1,2,7,94438
2019,5,1,2,8,144348
2019,5,1,2,9,192316
2019,5,1,2,10,229817
2019,5,1,2,11,244807
2019,5,1,2,12,233863
2019,5,1,2,13,236883
2019,5,1,2,14,248833
2019,5,1,2,15,249409
2019,5,1,2,16,251161
2019,5,1,2,17,242566
2019,5,1,2,18,217345
2019,5,1,2,19,184510
2019,5,1,2,20,157240
2019,5,1,2,21,125881
2019,5,1,2,22,92501
2019,5,1,2,23,66986
2019,5,2,3,0,47784
2019,5,2,3,1,37849
2019,5,2,3,2,34136
2019,5,2,3,3,33070
2019,5,2,3,4,35455
2019,5,2,3,5,45234
2019,5,2,3,6,75272
2019,5,2,3,7,132027
2019,5,2,3,8,195206
2019,5,2,3,9,240200
2019,5,2,3,10,265630
2019,5,2,3,11,274426
2019,5,2,3,12,240737
2019,5,2,3,13,253399
2019,5,2,3,14,267956
2019,5,2,3,15,274477
2019,5,2,3,16,288197
2019,5,2,3,17,282429
2019,5,2,3,18,247591
2019,5,2,3,19,201245
2019,5,2,3,20,160855
2019,5,2,3,21,126211
2019,5,2,3,22,94636
2019,5,2,3,23,78054
2019,5,3,4,0,52249
2019,5,3,4,1,41920
2019,5,3,4,2,36867
2019,5,3,4,3,35779
2019,5,3,4,4,38653
2019,5,3,4,5,48292
2019,5,3,4,6,74400
2019,5,3,4,7,129149
2019,5,3,4,8,190543
2019,5,3,4,9,239066
2019,5,3,4,10,271199
2019,5,3,4,11,280462
2019,5,3,4,12,250523
2019,5,3,4,13,265686
2019,5,3,4,14,280891
2019,5,3,4,15,291710
2019,5,3,4,16,304587
2019,5,3,4,17,296038
2019,5,3,4,18,268767
2019,5,3,4,19,230788
2019,5,3,4,20,188363
2019,5,3,4,21,150453
2019,5,3,4,22,121707
2019,5,3,4,23,93318
2019,5,4,5,0,68329
2019,5,4,5,1,55446
2019,5,4,5,2,47969
2019,5,4,5,3,43649
2019,5,4,5,4,42576
2019,5,4,5,5,43804
2019,5,4,5,6,53436
2019,5,4,5,7,77083
2019,5,4,5,8,128135
2019,5,4,5,9,189852
2019,5,4,5,10,240389
2019,5,4,5,11,263932
2019,5,4,5,12,260432
2019,5,4,5,13,253393
2019,5,4,5,14,255263
2019,5,4,5,15,257444
2019,5,4,5,16,255222
2019,5,4,5,17,242803
2019,5,4,5,18,222240
2019,5,4,5,19,201199
2019,5,4,5,20,170203
2019,5,4,5,21,144575
2019,5,4,5,22,125039
2019,5,4,5,23,104030
2019,5,5,6,0,82485
2019,5,5,6,1,66842
2019,5,5,6,2,55934
2019,5,5,6,3,49320
2019,5,5,6,4,46658
2019,5,5,6,5,46598
2019,5,5,6,6,51716
2019,5,5,6,7,64167
2019,5,5,6,8,91084
2019,5,5,6,9,131659
2019,5,5,6,10,165059
2019,5,5,6,11,195439
2019,5,5,6,12,196913
2019,5,5,6,13,192408
2019,5,5,6,14,194619
2019,5,5,6,15,198283
2019,5,5,6,16,200656
2019,5,5,6,17,195545
2019,5,5,6,18,186913
2019,5,5,6,19,171229
2019,5,5,6,20,151576
2019,5,5,6,21,126002
2019,5,5,6,22,94439
2019,5,5,6,23,62186
2019,5,6,0,0,45952
2019,5,6,0,1,37443
2019,5,6,0,2,33592
2019,5,6,0,3,32998
2019,5,6,0,4,35065
2019,5,6,0,5,47056
2019,5,6,0,6,78771
2019,5,6,0,7,135790
2019,5,6,0,8,199750
2019,5,6,0,9,237228
2019,5,6,0,10,257184
2019,5,6,0,11,262201
2019,5,6,0,12,226421
2019,5,6,0,13,241856
2019,5,6,0,14,252032
2019,5,6,0,15,258257
2019,5,6,0,16,274784
2019,5,6,0,17,267964
2019,5,6,0,18,229102
2019,5,6,0,19,180937
2019,5,6,0,20,193215
2019,5,6,0,21,112178
2019,5,6,0,22,82818
2019,5,6,0,23,59119
2019,5,7,1,0,46420
2019,5,7,1,1,39115
2019,5,7,1,2,34593
2019,5,7,1,3,34818
2019,5,7,1,4,35532
2019,5,7,1,5,45603
2019,5,7,1,6,74041
2019,5,7,1,7,128266
2019,5,7,1,8,191049
2019,5,7,1,9,224674
2019,5,7,1,10,245839
2019,5,7,1,11,252234
2019,5,7,1,12,222223
2019,5,7,1,13,238892
2019,5,7,1,14,246505
2019,5,7,1,15,256286
2019,5,7,1,16,275850
2019,5,7,1,17,267776
2019,5,7,1,18,234353
2019,5,7,1,19,186655
2019,5,7,1,20,151047
2019,5,7,1,21,117088
2019,5,7,1,22,89224
2019,5,7,1,23,65325
2019,5,8,2,0,53381
2019,5,8,2,1,45510
2019,5,8,2,2,40610
2019,5,8,2,3,37791
2019,5,8,2,4,38906
2019,5,8,2,5,46807
2019,5,8,2,6,75137
2019,5,8,2,7,125761
2019,5,8,2,8,181197
2019,5,8,2,9,219493
2019,5,8,2,10,244850
2019,5,8,2,11,251857
2019,5,8,2,12,225599
2019,5,8,2,13,240276
2019,5,8,2,14,255543
2019,5,8,2,15,259742
2019,5,8,2,16,269022
2019,5,8,2,17,263844
2019,5,8,2,18,225643
2019,5,8,2,19,183780
2019,5,8,2,20,149079
2019,5,8,2,21,118384
2019,5,8,2,22,89424
2019,5,8,2,23,66750
2019,5,9,3,0,51236
2019,5,9,3,1,45450
2019,5,9,3,2,40283
2019,5,9,3,3,37659
2019,5,9,3,4,38997
2019,5,9,3,5,48855
2019,5,9,3,6,77924
2019,5,9,3,7,132750
2019,5,9,3,8,192566
2019,5,9,3,9,226617
2019,5,9,3,10,247442
2019,5,9,3,11,254951
2019,5,9,3,12,226674
2019,5,9,3,13,242165
2019,5,9,3,14,249242
2019,5,9,3,15,260122
2019,5,9,3,16,275219
2019,5,9,3,17,267776
2019,5,9,3,18,234224
2019,5,9,3,19,192973
2019,5,9,3,20,155808
2019,5,9,3,21,122308
2019,5,9,3,22,92433
2019,5,9,3,23,66057
2019,5,10,4,0,52268
2019,5,10,4,1,40590
2019,5,10,4,2,39963
2019,5,10,4,3,35200
2019,5,10,4,4,36113
2019,5,10,4,5,46630
2019,5,10,4,6,74015
2019,5,10,4,7,127693
2019,5,10,4,8,188819
2019,5,10,4,9,232435
2019,5,10,4,10,260908
2019,5,10,4,11,270413
2019,5,10,4,12,243133
2019,5,10,4,13,258820
2019,5,10,4,14,268516
2019,5,10,4,15,280367
2019,5,10,4,16,294470
2019,5,10,4,17,282126
2019,5,10,4,18,261309
2019,5,10,4,19,221579
2019,5,10,4,20,181892
2019,5,10,4,21,146587
2019,5,10,4,22,123809
2019,5,10,4,23,93649
2019,5,11,5,0,69852
2019,5,11,5,1,55515
2019,5,11,5,2,47977
2019,5,11,5,3,42650
2019,5,11,5,4,41176
2019,5,11,5,5,42458
2019,5,11,5,6,49894
2019,5,11,5,7,73349
2019,5,11,5,8,119995
2019,5,11,5,9,179396
2019,5,11,5,10,226192
2019,5,11,5,11,249945
2019,5,11,5,12,245225
2019,5,11,5,13,244614
2019,5,11,5,14,249674
2019,5,11,5,15,250651
2019,5,11,5,16,244881
2019,5,11,5,17,233390
2019,5,11,5,18,213916
2019,5,11,5,19,189828
2019,5,11,5,20,167724
2019,5,11,5,21,145292
2019,5,11,5,22,118345
2019,5,11,5,23,97201
2019,5,12,6,0,76882
2019,5,12,6,1,60996
2019,5,12,6,2,51465
2019,5,12,6,3,46208
2019,5,12,6,4,42502
2019,5,12,6,5,40948
2019,5,12,6,6,44720
2019,5,12,6,7,58419
2019,5,12,6,8,88171
2019,5,12,6,9,129290
2019,5,12,6,10,165995
2019,5,12,6,11,195922
2019,5,12,6,12,204281
2019,5,12,6,13,192665
2019,5,12,6,14,199107
2019,5,12,6,15,204129
2019,5,12,6,16,201245
2019,5,12,6,17,200284
2019,5,12,6,18,191045
2019,5,12,6,19,171700
2019,5,12,6,20,151652
2019,5,12,6,21,119707
2019,5,12,6,22,91710
2019,5,12,6,23,64971
2019,5,13,0,0,47483
2019,5,13,0,1,38434
2019,5,13,0,2,35313
2019,5,13,0,3,33655
2019,5,13,0,4,35999
2019,5,13,0,5,48772
2019,5,13,0,6,79343
2019,5,13,0,7,135474
2019,5,13,0,8,196344
2019,5,13,0,9,232956
2019,5,13,0,10,250177
2019,5,13,0,11,254749
2019,5,13,0,12,224526
2019,5,13,0,13,240715
2019,5,13,0,14,248255
2019,5,13,0,15,256102
2019,5,13,0,16,270821
2019,5,13,0,17,262510
2019,5,13,0,18,226684
2019,5,13,0,19,179516
2019,5,13,0,20,173469
2019,5,13,0,21,113123
2019,5,13,0,22,85264
2019,5,13,0,23,58856
2019,5,14,1,0,44177
2019,5,14,1,1,37680
2019,5,14,1,2,35056
2019,5,14,1,3,32983
2019,5,14,1,4,34926
2019,5,14,1,5,45234
2019,5,14,1,6,74260
2019,5,14,1,7,130726
2019,5,14,1,8,188926
2019,5,14,1,9,223331
2019,5,14,1,10,242792
2019,5,14,1,11,247885
2019,5,14,1,12,220668
2019,5,14,1,13,235491
2019,5,14,1,14,241584
2019,5,14,1,15,250906
2019,5,14,1,16,265761
2019,5,14,1,17,260428
2019,5,14,1,18,227959
2019,5,14,1,19,183537
2019,5,14,1,20,148536
2019,5,14,1,21,116212
2019,5,14,1,22,87568
2019,5,14,1,23,66260
2019,5,15,2,0,49376
2019,5,15,2,1,42366
2019,5,15,2,2,36035
2019,5,15,2,3,33351
2019,5,15,2,4,34598
2019,5,15,2,5,44318
2019,5,15,2,6,73132
2019,5,15,2,7,126803
2019,5,15,2,8,187565
2019,5,15,2,9,226174
2019,5,15,2,10,246338
2019,5,15,2,11,251881
2019,5,15,2,12,228011
2019,5,15,2,13,241610
2019,5,15,2,14,254651
2019,5,15,2,15,259697
2019,5,15,2,16,270045
2019,5,15,2,17,266389
2019,5,15,2,18,231214
2019,5,15,2,19,185553
2019,5,15,2,20,150932
2019,5,15,2,21,121532
2019,5,15,2,22,88683
2019,5,15,2,23,62378
2019,5,16,3,0,45910
2019,5,16,3,1,37080
2019,5,16,3,2,34945
2019,5,16,3,3,32772
2019,5,16,3,4,33838
2019,5,16,3,5,44160
2019,5,16,3,6,73603
2019,5,16,3,7,129202
2019,5,16,3,8,192119
2019,5,16,3,9,223465
2019,5,16,3,10,248545
2019,5,16,3,11,252812
2019,5,16,3,12,225017
2019,5,16,3,13,236601
2019,5,16,3,14,245105
2019,5,16,3,15,257273
2019,5,16,3,16,271922
2019,5,16,3,17,267511
2019,5,16,3,18,236385
2019,5,16,3,19,191876
2019,5,16,3,20,155808
2019,5,16,3,21,122801
2019,5,16,3,22,100831
2019,5,16,3,23,66164
2019,5,17,4,0,48538
2019,5,17,4,1,40481
2019,5,17,4,2,36718
2019,5,17,4,3,34868
2019,5,17,4,4,35942
2019,5,17,4,5,46718
2019,5,17,4,6,73881
2019,5,17,4,7,127122
2019,5,17,4,8,189004
2019,5,17,4,9,229745
2019,5,17,4,10,254463
2019,5,17,4,11,264403
2019,5,17,4,12,236931
2019,5,17,4,13,250610
2019,5,17,4,14,262953
2019,5,17,4,15,272907
2019,5,17,4,16,287794
2019,5,17,4,17,279510
2019,5,17,4,18,251668
2019,5,17,4,19,216938
2019,5,17,4,20,182347
2019,5,17,4,21,147081
2019,5,17,4,22,121332
2019,5,17,4,23,89836
2019,5,18,5,0,68731
2019,5,18,5,1,52566
2019,5,18,5,2,44519
2019,5,18,5,3,41206
2019,5,18,5,4,39837
2019,5,18,5,5,41608
2019,5,18,5,6,49825
2019,5,18,5,7,72057
2019,5,18,5,8,121012
2019,5,18,5,9,177999
2019,5,18,5,10,225373
2019,5,18,5,11,247566
2019,5,18,5,12,244005
2019,5,18,5,13,237790
2019,5,18,5,14,242438
2019,5,18,5,15,240754
2019,5,18,5,16,237922
2019,5,18,5,17,227723
2019,5,18,5,18,210520
2019,5,18,5,19,188814
2019,5,18,5,20,162918
2019,5,18,5,21,138392
2019,5,18,5,22,120619
2019,5,18,5,23,125044
2019,5,19,6,0,78879
2019,5,19,6,1,62442
2019,5,19,6,2,51013
2019,5,19,6,3,44744
2019,5,19,6,4,40674
2019,5,19,6,5,40502
2019,5,19,6,6,44244
2019,5,19,6,7,55146
2019,5,19,6,8,81117
2019,5,19,6,9,120650
2019,5,19,6,10,157332
2019,5,19,6,11,182866
2019,5,19,6,12,188889
2019,5,19,6,13,183210
2019,5,19,6,14,187972
2019,5,19,6,15,193293
2019,5,19,6,16,196363
2019,5,19,6,17,190438
2019,5,19,6,18,182099
2019,5,19,6,19,166061
2019,5,19,6,20,145877
2019,5,19,6,21,116412
2019,5,19,6,22,88985
2019,5,19,6,23,63702
2019,5,20,0,0,46966
2019,5,20,0,1,38123
2019,5,20,0,2,35796
2019,5,20,0,3,34034
2019,5,20,0,4,36480
2019,5,20,0,5,48969
2019,5,20,0,6,81672
2019,5,20,0,7,135886
2019,5,20,0,8,194971
2019,5,20,0,9,231491
2019,5,20,0,10,252952
2019,5,20,0,11,257519
2019,5,20,0,12,225577
2019,5,20,0,13,243187
2019,5,20,0,14,250188
2019,5,20,0,15,260131
2019,5,20,0,16,273243
2019,5,20,0,17,265302
2019,5,20,0,18,227168
2019,5,20,0,19,179104
2019,5,20,0,20,195463
2019,5,20,0,21,112646
2019,5,20,0,22,84452
2019,5,20,0,23,59543
2019,5,21,1,0,46180
2019,5,21,1,1,39047
2019,5,21,1,2,35263
2019,5,21,1,3,34491
2019,5,21,1,4,35253
2019,5,21,1,5,45573
2019,5,21,1,6,75029
2019,5,21,1,7,131325
2019,5,21,1,8,190607
2019,5,21,1,9,221232
2019,5,21,1,10,242408
2019,5,21,1,11,252087
2019,5,21,1,12,225186
2019,5,21,1,13,235490
2019,5,21,1,14,247528
2019,5,21,1,15,254418
2019,5,21,1,16,270599
2019,5,21,1,17,272047
2019,5,21,1,18,229907
2019,5,21,1,19,184547
2019,5,21,1,20,148232
2019,5,21,1,21,117410
2019,5,21,1,22,87257
2019,5,21,1,23,60880
2019,5,22,2,0,46163
2019,5,22,2,1,38456
2019,5,22,2,2,35263
2019,5,22,2,3,33685
2019,5,22,2,4,34981
2019,5,22,2,5,44968
2019,5,22,2,6,75486
2019,5,22,2,7,129222
2019,5,22,2,8,188450
2019,5,22,2,9,225564
2019,5,22,2,10,248206
2019,5,22,2,11,256619
2019,5,22,2,12,231808
2019,5,22,2,13,244138
2019,5,22,2,14,260703
2019,5,22,2,15,268920
2019,5,22,2,16,285855
2019,5,22,2,17,272028
2019,5,22,2,19,191013
2019,5,22,2,20,157231
2019,5,22,2,21,123994
2019,5,22,2,22,94047
2019,5,22,2,23,64094
2019,5,23,3,0,47714
2019,5,23,3,1,38990
2019,5,23,3,2,36149
2019,5,23,3,3,33496
2019,5,23,3,4,35382
2019,5,23,3,5,45807
2019,5,23,3,6,75877
2019,5,23,3,7,132341
2019,5,23,3,8,193693
2019,5,23,3,9,229558
2019,5,23,3,10,247409
2019,5,23,3,11,257443
2019,5,23,3,12,233940
2019,5,23,3,13,244329
2019,5,23,3,14,252536
2019,5,23,3,15,261284
2019,5,23,3,16,277758
2019,5,23,3,17,275816
2019,5,23,3,18,244278
2019,5,23,3,19,201882
2019,5,23,3,20,163382
2019,5,23,3,21,130013
2019,5,23,3,22,99690
2019,5,23,3,23,71678
2019,5,24,4,0,52957
2019,5,24,4,1,43507
2019,5,24,4,2,36166
2019,5,24,4,3,34180
2019,5,24,4,4,35735
2019,5,24,4,5,46537
2019,5,24,4,6,74377
2019,5,24,4,7,129899
2019,5,24,4,8,194548
2019,5,24,4,9,236590
2019,5,24,4,10,263869
2019,5,24,4,11,272189
2019,5,24,4,12,248388
2019,5,24,4,13,257497
2019,5,24,4,14,271622
2019,5,24,4,15,281228
2019,5,24,4,16,297289
2019,5,24,4,17,286927
2019,5,24,4,18,263531
2019,5,24,4,19,227642
2019,5,24,4,20,194845
2019,5,24,4,21,157607
2019,5,24,4,22,127918
2019,5,24,4,23,103470
2019,5,25,5,0,72655
2019,5,25,5,1,56745
2019,5,25,5,2,48563
2019,5,25,5,3,43248
2019,5,25,5,4,44290
2019,5,25,5,5,47210
2019,5,25,5,6,56127
2019,5,25,5,7,80203
2019,5,25,5,8,128823
2019,5,25,5,9,190472
2019,5,25,5,10,238944
2019,5,25,5,11,259471
2019,5,25,5,12,256426
2019,5,25,5,13,252807
2019,5,25,5,14,258082
2019,5,25,5,15,259000
2019,5,25,5,16,254192
2019,5,25,5,17,241742
2019,5,25,5,18,220535
2019,5,25,5,19,199596
2019,5,25,5,20,180051
2019,5,25,5,21,150014
2019,5,25,5,22,128955
2019,5,25,5,23,105955
2019,5,26,6,0,82235
2019,5,26,6,1,65759
2019,5,26,6,2,54734
2019,5,26,6,3,48994
2019,5,26,6,4,44012
2019,5,26,6,5,43594
2019,5,26,6,6,48267
2019,5,26,6,7,60781
2019,5,26,6,8,91217
2019,5,26,6,9,134170
2019,5,26,6,10,174564
2019,5,26,6,11,206291
2019,5,26,6,12,210689
2019,5,26,6,13,203906
2019,5,26,6,14,213056
2019,5,26,6,15,215915
2019,5,26,6,16,213294
2019,5,26,6,17,207068
2019,5,26,6,18,197673
2019,5,26,6,19,181257
2019,5,26,6,20,159932
2019,5,26,6,21,130721
2019,5,26,6,22,100756
2019,5,26,6,23,72379
2019,5,27,0,0,55815
2019,5,27,0,1,45035
2019,5,27,0,2,38514
2019,5,27,0,3,38494
2019,5,27,0,4,40407
2019,5,27,0,5,51613
2019,5,27,0,6,81040
2019,5,27,0,7,138550
2019,5,27,0,8,203819
2019,5,27,0,9,243616
2019,5,27,0,10,263719
2019,5,27,0,11,270766
2019,5,27,0,12,240029
2019,5,27,0,13,250748
2019,5,27,0,14,264296
2019,5,27,0,15,271214
2019,5,27,0,16,287520
2019,5,27,0,17,277701
2019,5,27,0,18,240859
2019,5,27,0,19,193071
2019,5,27,0,20,179498
2019,5,27,0,21,123655
2019,5,27,0,22,91805
2019,5,27,0,23,64960
2019,5,28,1,0,51565
2019,5,28,1,1,45294
2019,5,28,1,2,37295
2019,5,28,1,3,35813
2019,5,28,1,4,37084
2019,5,28,1,5,47432
2019,5,28,1,6,76791
2019,5,28,1,7,131085
2019,5,28,1,8,193435
2019,5,28,1,9,231817
2019,5,28,1,10,256785
2019,5,28,1,11,264079
2019,5,28,1,12,232613
2019,5,28,1,13,245861
2019,5,28,1,14,255687
2019,5,28,1,15,133960
2019,5,28,1,16,141980
2019,5,28,1,17,136941
2019,5,28,1,18,121539
2019,5,28,1,19,98799
2019,5,28,1,20,80967
2019,5,28,1,21,64194
2019,5,28,1,22,49049
2019,5,28,1,23,67551
2019,5,29,2,0,51788
2019,5,29,2,1,43783
2019,5,29,2,2,39157
2019,5,29,2,3,37130
2019,5,29,2,4,38891
2019,5,29,2,5,48646
2019,5,29,2,6,77551
2019,5,29,2,7,132397
2019,5,29,2,8,198394
2019,5,29,2,9,244706
2019,5,29,2,10,271722
2019,5,29,2,11,286289
2019,5,29,2,12,262966
2019,5,29,2,13,276659
2019,5,29,2,14,299997
2019,5,29,2,15,310353
2019,5,29,2,16,320671
2019,5,29,2,17,309650
2019,5,29,2,18,283156
2019,5,29,2,19,243086
2019,5,29,2,20,210743
2019,5,29,2,21,174533
2019,5,29,2,22,143561
2019,5,29,2,23,111814
2019,5,30,3,0,87764
2019,5,30,3,1,68833
2019,5,30,3,2,59355
2019,5,30,3,3,53406
2019,5,30,3,4,53616
2019,5,30,3,5,57155
2019,5,30,3,6,66323
2019,5,30,3,7,92220
2019,5,30,3,8,138391
2019,5,30,3,9,198569
2019,5,30,3,10,250809
2019,5,30,3,11,280101
2019,5,30,3,12,274966
2019,5,30,3,13,270655
2019,5,30,3,14,280539
2019,5,30,3,15,279642
2019,5,30,3,16,271708
2019,5,30,3,17,254365
2019,5,30,3,18,243554
2019,5,30,3,19,216767
2019,5,30,3,20,188082
2019,5,30,3,21,160111
2019,5,30,3,22,131466
2019,5,30,3,23,92954
2019,5,31,4,0,67894
2019,5,31,4,1,52892
2019,5,31,4,2,45772
2019,5,31,4,3,42150
2019,5,31,4,4,42764
2019,5,31,4,5,49128
2019,5,31,4,6,67698
2019,5,31,4,7,109640
2019,5,31,4,8,187043
2019,5,31,4,9,269419
2019,5,31,4,10,323863
2019,5,31,4,11,345463
2019,5,31,4,12,329931
2019,5,31,4,13,327546
2019,5,31,4,14,341797
2019,5,31,4,15,340117
2019,5,31,4,16,339142
2019,5,31,4,17,322200
2019,5,31,4,18,295341
2019,5,31,4,19,257601
2019,5,31,4,20,217419
